ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,school_holiday,school_holiday_lower,school_holiday_upper,state_holiday,state_holiday_lower,state_holiday_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2013-08-21,4952.920856238373,3173.1243996867192,5335.5745386745575,4952.920856238373,4952.920856238373,-707.9074679501964,-707.9074679501964,-707.9074679501964,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-248.87391495374962,-248.87391495374962,-248.87391495374962,-595.6412529964466,-595.6412529964466,-595.6412529964466,0.0,0.0,0.0,4245.013388288176
2013-08-22,4951.663739092053,3078.622821830002,5298.288767910993,4951.663739092053,4951.663739092053,-790.8782124412444,-790.8782124412444,-790.8782124412444,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-336.9409507190683,-336.9409507190683,-336.9409507190683,-590.5449617221761,-590.5449617221761,-590.5449617221761,0.0,0.0,0.0,4160.785526650809
2013-08-23,4950.406621945732,3308.2931087107236,5456.88186699814,4950.406621945732,4950.406621945732,-545.1963597896973,-545.1963597896973,-545.1963597896973,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-94.82323205208849,-94.82323205208849,-94.82323205208849,-586.9808277376089,-586.9808277376089,-586.9808277376089,0.0,0.0,0.0,4405.210262156034
2013-08-24,4949.149504799412,3255.0569209353557,5363.98728059403,4949.149504799412,4949.149504799412,-574.8528734506818,-574.8528734506818,-574.8528734506818,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,295.33081661845085,295.33081661845085,295.33081661845085,-585.1754844691327,-585.1754844691327,-585.1754844691327,0.0,0.0,0.0,4374.29663134873
2013-08-26,4946.635270506772,3827.8469894331897,5966.026266551685,4946.635270506772,4946.635270506772,-80.08075629289172,-80.08075629289172,-80.08075629289172,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,370.61280216795836,370.61280216795836,370.61280216795836,-587.3012584608501,-587.3012584608501,-587.3012584608501,0.0,0.0,0.0,4866.55451421388
2013-08-27,4945.3781533604515,3208.3913894949424,5385.754288150446,4945.3781533604515,4945.3781533604515,-582.4256708909126,-582.4256708909126,-582.4256708909126,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-127.80993037620945,-127.80993037620945,-127.80993037620945,-591.2234405147032,-591.2234405147032,-591.2234405147032,0.0,0.0,0.0,4362.952482469539
2013-08-28,4944.121036214131,3156.8077913091975,5341.6122278331895,4944.121036214131,4944.121036214131,-709.1496788166329,-709.1496788166329,-709.1496788166329,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-248.8739149536867,-248.8739149536867,-248.8739149536867,-596.8834638629462,-596.8834638629462,-596.8834638629462,0.0,0.0,0.0,4234.971357397498
2013-08-29,4942.863919067811,3017.533105157828,5150.1143313469265,4942.863919067811,4942.863919067811,-804.3699466121606,-804.3699466121606,-804.3699466121606,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-336.9409507197126,-336.9409507197126,-336.9409507197126,-604.0366958924482,-604.0366958924482,-604.0366958924482,0.0,0.0,0.0,4138.493972455651
2013-08-30,4941.606804591247,3338.6475560952003,5528.636488043323,4941.606804591247,4941.606804591247,-570.5666394864251,-570.5666394864251,-570.5666394864251,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-94.82323205207584,-94.82323205207584,-94.82323205207584,-612.3511074343494,-612.3511074343494,-612.3511074343494,0.0,0.0,0.0,4371.040165104822
2013-08-31,4940.349690114684,3241.115921575174,5418.721306837263,4940.349690114684,4940.349690114684,-611.0943451019112,-611.0943451019112,-611.0943451019112,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,295.3308166180283,295.3308166180283,295.3308166180283,-621.4169561199394,-621.4169561199394,-621.4169561199394,0.0,0.0,0.0,4329.2553450127725
2013-09-02,4937.835461161554,3748.341548510582,5843.9472470876935,4937.835461161554,4937.835461161554,-132.63228142560956,-132.63228142560956,-132.63228142560956,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,370.61280216794745,370.61280216794745,370.61280216794745,-639.852783593557,-639.852783593557,-639.852783593557,0.0,0.0,0.0,4805.203179735945
2013-09-03,4936.57834668499,3255.534222069824,5353.282083480485,4936.57834668499,4936.57834668499,-639.3411069296299,-639.3411069296299,-639.3411069296299,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-127.80993037632553,-127.80993037632553,-127.80993037632553,-648.1388765533045,-648.1388765533045,-648.1388765533045,0.0,0.0,0.0,4297.23723975536
2013-09-04,4935.3212322084255,3089.249510309424,5207.200072805448,4935.3212322084255,4935.3212322084255,-767.3102564309339,-767.3102564309339,-767.3102564309339,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-248.8739149531586,-248.8739149531586,-248.8739149531586,-655.0440414777752,-655.0440414777752,-655.0440414777752,0.0,0.0,0.0,4168.010975777492
2013-09-05,4934.064117731861,3029.2169663345317,5119.411113043393,4934.064117731861,4934.064117731861,-860.3325498939188,-860.3325498939188,-860.3325498939188,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-336.94095071934584,-336.94095071934584,-336.94095071934584,-659.9992991745729,-659.9992991745729,-659.9992991745729,0.0,0.0,0.0,4073.7315678379423
2013-09-06,4932.807003255296,3283.1971287150536,5382.018115294834,4932.807003255296,4932.807003255296,-620.6755186878991,-620.6755186878991,-620.6755186878991,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-94.8232320511189,-94.8232320511189,-94.8232320511189,-662.4599866367802,-662.4599866367802,-662.4599866367802,0.0,0.0,0.0,4312.131484567397
2013-09-07,4931.549888778733,3255.122846499632,5331.482128632013,4931.549888778733,4931.549888778733,-651.6026903456294,-651.6026903456294,-651.6026903456294,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,295.3308166179911,295.3308166179911,295.3308166179911,-661.9253013636204,-661.9253013636204,-661.9253013636204,0.0,0.0,0.0,4279.947198433103
2013-09-09,4929.035659825603,3641.30046901105,5799.220676070018,4929.035659825603,4929.035659825603,-142.9760871129696,-142.9760871129696,-142.9760871129696,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,370.61280216796445,370.61280216796445,370.61280216796445,-650.1965892809341,-650.1965892809341,-650.1965892809341,0.0,0.0,0.0,4786.059572712634
2013-09-10,4927.77854534904,3232.557218225292,5346.857085639767,4927.77854534904,4927.77854534904,-629.5828790620593,-629.5828790620593,-629.5828790620593,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-127.80993037644157,-127.80993037644157,-127.80993037644157,-638.3806486856176,-638.3806486856176,-638.3806486856176,0.0,0.0,0.0,4298.195666286981
2013-09-11,4926.521430872474,3171.4079695395317,5308.565102260581,4926.521430872474,4926.521430872474,-734.6196584513189,-734.6196584513189,-734.6196584513189,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-248.87391495263068,-248.87391495263068,-248.87391495263068,-622.3534434986882,-622.3534434986882,-622.3534434986882,0.0,0.0,0.0,4191.901772421155
2013-09-12,4925.26431639591,2558.599102875448,4706.185616603084,4925.26431639591,4925.26431639591,-1224.025877367454,-1224.025877367454,-1224.025877367454,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,-336.9409507203663,-336.9409507203663,-336.9409507203663,-602.0767210470879,-602.0767210470879,-602.0767210470879,0.0,0.0,0.0,3701.238439028456
2013-09-13,4924.007201919345,2906.993683979594,5033.576217179739,4924.007201919345,4924.007201919345,-957.4675695904912,-957.4675695904912,-957.4675695904912,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,-94.82323205267737,-94.82323205267737,-94.82323205267737,-577.6361319378137,-577.6361319378137,-577.6361319378137,0.0,0.0,0.0,3966.5396323288537
2013-09-14,4922.7500874427815,3283.919741691502,5438.32110822806,4922.7500874427815,4922.7500874427815,-538.9214671405867,-538.9214671405867,-538.9214671405867,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,295.3308166182592,295.3308166182592,295.3308166182592,-549.2440781588459,-549.2440781588459,-549.2440781588459,0.0,0.0,0.0,4383.828620302194
2013-09-16,4920.235858489652,3455.641631075242,5572.019127799256,4920.235858489652,4920.235858489652,-396.47516654849363,-396.47516654849363,-396.47516654849363,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,370.6128021678316,370.6128021678316,370.6128021678316,-482.07976311632524,-482.07976311632524,-482.07976311632524,0.0,0.0,0.0,4523.760691941158
2013-09-17,4918.9787440130885,2995.1170140981762,5186.17349108314,4918.9787440130885,4918.9787440130885,-857.1571956783549,-857.1571956783549,-857.1571956783549,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,-127.80993037712788,-127.80993037712788,-127.80993037712788,-444.339059701227,-444.339059701227,-444.339059701227,0.0,0.0,0.0,4061.8215483347335
2013-09-18,4917.721629536523,2882.9953590637797,5103.622797598543,4917.721629536523,4917.721629536523,-938.5716876246642,-938.5716876246642,-938.5716876246642,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,-248.87391495303268,-248.87391495303268,-248.87391495303268,-404.6895670716314,-404.6895670716314,-404.6895670716314,0.0,0.0,0.0,3979.149941911859
2013-09-19,4916.464515059959,2839.0203526174378,4952.174585681975,4916.464515059959,4916.464515059959,-985.838723555918,-985.838723555918,-985.838723555918,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,-336.94095071999953,-336.94095071999953,-336.94095071999953,-363.8895672359185,-363.8895672359185,-363.8895672359185,0.0,0.0,0.0,3930.625791504041
2013-09-20,4915.207400583396,3152.377323573968,5309.016471239894,4915.207400583396,4915.207400583396,-702.5959876459106,-702.5959876459106,-702.5959876459106,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,-94.8232320517204,-94.8232320517204,-94.8232320517204,-322.76454999419013,-322.76454999419013,-322.76454999419013,0.0,0.0,0.0,4212.6114129374855
2013-09-21,4913.95028610683,3585.2784237354717,5724.02566679272,4913.95028610683,4913.95028610683,-271.8639432946475,-271.8639432946475,-271.8639432946475,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,295.33081661852725,295.33081661852725,295.33081661852725,-282.1865543131748,-282.1865543131748,-282.1865543131748,0.0,0.0,0.0,4642.086342812183
2013-09-23,4911.436057153701,3698.8649667957834,5949.979749644947,4911.436057153701,4911.436057153701,-120.65131223614432,-120.65131223614432,-120.65131223614432,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,370.6128021681206,370.6128021681206,370.6128021681206,-206.25590880426492,-206.25590880426492,-206.25590880426492,0.0,0.0,0.0,4790.784744917557
2013-09-24,4910.1789426771375,3160.615947721073,5413.356670494996,4910.1789426771375,4910.1789426771375,-585.4894471995859,-585.4894471995859,-585.4894471995859,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,-127.80993037599664,-127.80993037599664,-127.80993037599664,-172.6713112235893,-172.6713112235893,-172.6713112235893,0.0,0.0,0.0,4324.689495477552
2013-09-25,4908.921828200573,3149.7458727500593,5276.312079399006,4908.921828200573,4908.921828200573,-677.0030829644408,-677.0030829644408,-677.0030829644408,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,-248.87391495425985,-248.87391495425985,-248.87391495425985,-143.12096241018088,-143.12096241018088,-143.12096241018088,0.0,0.0,0.0,4231.918745236132
2013-09-26,4907.664713724008,3060.4052390953425,5281.937390891791,4907.664713724008,4907.664713724008,-740.3047817410832,-740.3047817410832,-740.3047817410832,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,-336.9409507196328,-336.9409507196328,-336.9409507196328,-118.35562542145048,-118.35562542145048,-118.35562542145048,0.0,0.0,0.0,4167.3599319829245
2013-09-27,4906.4075992474445,3276.914216519853,5512.869598196142,4906.4075992474445,4906.4075992474445,-478.86290533302713,-478.86290533302713,-478.86290533302713,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,-94.82323205170768,-94.82323205170768,-94.82323205170768,-99.03146768131941,-99.03146768131941,-99.03146768131941,0.0,0.0,0.0,4427.544693914418
2013-09-28,4905.15076978985,3787.963880544464,5830.777432506127,4905.15076978985,4905.15076978985,-75.36732476905517,-75.36732476905517,-75.36732476905517,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,295.33081661810473,295.33081661810473,295.33081661810473,-85.68993578715987,-85.68993578715987,-85.68993578715987,0.0,0.0,0.0,4829.783445020795
2013-09-30,4902.637110874662,4204.2717620789745,6426.137101354765,4902.637110874662,4902.637110874662,428.77493683306005,428.77493683306005,428.77493683306005,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,370.6128021679877,370.6128021679877,370.6128021679877,-78.4455653349277,-78.4455653349277,-78.4455653349277,0.0,0.0,0.0,5331.412047707721
2013-10-01,4901.380281417068,3848.151712980624,5951.416776075899,4901.380281417068,4901.380281417068,-76.11394009734879,-76.11394009734879,-76.11394009734879,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-127.809930376683,-127.809930376683,-127.809930376683,-84.91170972066584,-84.91170972066584,-84.91170972066584,0.0,0.0,0.0,4825.266341319719
2013-10-02,4900.123451959474,3664.614474629271,5815.558106465868,4900.123451959474,4900.123451959474,-210.34763070327864,-210.34763070327864,-210.34763070327864,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-248.8739149537319,-248.8739149537319,-248.8739149537319,-98.08141574954676,-98.08141574954676,-98.08141574954676,0.0,0.0,0.0,4689.775821256195
2013-10-04,4897.609793044285,3700.13664818878,5824.320845015264,4897.609793044285,4897.609793044285,-101.69174651117174,-101.69174651117174,-101.69174651117174,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-94.82323205137752,-94.82323205137752,-94.82323205137752,-143.47621445979428,-143.47621445979428,-143.47621445979428,0.0,0.0,0.0,4795.918046533113
2013-10-05,4896.352963586691,4079.609253080864,6294.979018778873,4896.352963586691,4896.352963586691,257.16693945376505,257.16693945376505,257.16693945376505,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,295.33081661845284,295.33081661845284,295.33081661845284,-174.77157716468778,-174.77157716468778,-174.77157716468778,0.0,0.0,0.0,5153.519903040456
2013-10-07,4893.839304671503,4074.1177587477446,6145.799473483911,4893.839304671503,4893.839304671503,256.0942686604976,256.0942686604976,256.0942686604976,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,370.6128021678548,370.6128021678548,370.6128021678548,-251.1262335073572,-251.1262335073572,-251.1262335073572,0.0,0.0,0.0,5149.933573332
2013-10-08,4892.582475213907,3482.2172850320962,5636.388570022198,4892.582475213907,4892.582475213907,-285.63398411317763,-285.63398411317763,-285.63398411317763,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-127.80993037679906,-127.80993037679906,-127.80993037679906,-294.4317537363786,-294.4317537363786,-294.4317537363786,0.0,0.0,0.0,4606.948491100729
2013-10-09,4891.325645756313,3413.3902360035013,5569.979577186188,4891.325645756313,4891.325645756313,-452.08711152289345,-452.08711152289345,-452.08711152289345,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-248.87391495279138,-248.87391495279138,-248.87391495279138,-339.82089657010204,-339.82089657010204,-339.82089657010204,0.0,0.0,0.0,4439.238534233419
2013-10-10,4890.068816298719,3214.734202062954,5329.305159880158,4890.068816298719,4890.068816298719,-586.536321820946,-586.536321820946,-586.536321820946,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-336.9409507202864,-336.9409507202864,-336.9409507202864,-386.20307110065954,-386.20307110065954,-386.20307110065954,0.0,0.0,0.0,4303.532494477773
2013-10-11,4888.811986841125,3433.507548964095,5604.98383508676,4888.811986841125,4888.811986841125,-390.6631431995645,-390.6631431995645,-390.6631431995645,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-94.82323205136485,-94.82323205136485,-94.82323205136485,-432.4476111481996,-432.4476111481996,-432.4476111481996,0.0,0.0,0.0,4498.14884364156
2013-10-12,4887.555157383531,3842.2905419996378,5922.377723942681,4887.555157383531,4887.555157383531,-45.47297973881867,-45.47297973881867,-45.47297973881867,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,295.3308166180303,295.3308166180303,295.3308166180303,-477.411496356849,-477.411496356849,-477.411496356849,0.0,0.0,0.0,4842.082177644712
2013-10-14,4885.041498468342,3742.530258947416,5829.727933804866,4885.041498468342,4885.041498468342,-51.81244047092706,-51.81244047092706,-51.81244047092706,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,370.61280216772195,370.61280216772195,370.61280216772195,-559.032942638649,-559.032942638649,-559.032942638649,0.0,0.0,0.0,4833.229057997415
2013-10-15,4883.784669010748,3257.605472724579,5395.97603622173,4883.784669010748,4883.784669010748,-584.7976703349764,-584.7976703349764,-584.7976703349764,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-127.8099303768083,-127.8099303768083,-127.8099303768083,-593.5954399581683,-593.5954399581683,-593.5954399581683,0.0,0.0,0.0,4298.986998675771
2013-10-16,4882.527839553154,3075.2724573429114,5198.01806891357,4882.527839553154,4882.527839553154,-735.0058475611653,-735.0058475611653,-735.0058475611653,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-248.87391495314097,-248.87391495314097,-248.87391495314097,-622.7396326080244,-622.7396326080244,-622.7396326080244,0.0,0.0,0.0,4147.521991991989
2013-10-17,4881.27101009556,2926.901294015051,5110.523646304511,4881.27101009556,4881.27101009556,-846.0027042784766,-846.0027042784766,-846.0027042784766,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-336.94095071890865,-336.94095071890865,-336.94095071890865,-645.669453559568,-645.669453559568,-645.669453559568,0.0,0.0,0.0,4035.2683058170833
2013-10-18,4880.014180637966,3097.552314643248,5266.97327976957,4880.014180637966,4880.014180637966,-619.943661494703,-619.943661494703,-619.943661494703,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-94.82323205135222,-94.82323205135222,-94.82323205135222,-661.7281294433509,-661.7281294433509,-661.7281294433509,0.0,0.0,0.0,4260.0705191432635
2013-10-19,4878.757351180371,3591.728284566782,5708.383161433614,4878.757351180371,4878.757351180371,-238.47588659229612,-238.47588659229612,-238.47588659229612,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,295.33081661898893,295.33081661898893,295.33081661898893,-670.414403211285,-670.414403211285,-670.414403211285,0.0,0.0,0.0,4640.281464588075
2013-10-21,4876.243692265183,3570.9668769490872,5742.992536968888,4876.243692265183,4876.243692265183,-157.28999261197342,-157.28999261197342,-157.28999261197342,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,370.612802168011,370.612802168011,370.612802168011,-664.5104947799845,-664.5104947799845,-664.5104947799845,0.0,0.0,0.0,4718.95369965321
2013-10-22,4874.986862807589,3100.5604877575606,5312.527071221754,4874.986862807589,4874.986862807589,-640.9840282643241,-640.9840282643241,-640.9840282643241,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-127.809930375677,-127.809930375677,-127.809930375677,-649.7817978886472,-649.7817978886472,-649.7817978886472,0.0,0.0,0.0,4234.002834543265
2013-10-23,4873.730033349995,3087.7533943400667,5163.147235144108,4873.730033349995,4873.730033349995,-739.6709471662898,-739.6709471662898,-739.6709471662898,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-248.87391495261295,-248.87391495261295,-248.87391495261295,-627.4047322136769,-627.4047322136769,-627.4047322136769,0.0,0.0,0.0,4134.059086183705
2013-10-24,4872.473203892401,3078.019936439507,5132.520346471784,4872.473203892401,4872.473203892401,-798.0783992035291,-798.0783992035291,-798.0783992035291,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-336.940950719553,-336.940950719553,-336.940950719553,-597.7451484839762,-597.7451484839762,-597.7451484839762,0.0,0.0,0.0,4074.3948046888722
2013-10-25,4871.216374434806,3323.3635289713043,5439.952837049476,4871.216374434806,4871.216374434806,-519.5428190391174,-519.5428190391174,-519.5428190391174,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-94.82323205133959,-94.82323205133959,-94.82323205133959,-561.3272869877779,-561.3272869877779,-561.3272869877779,0.0,0.0,0.0,4351.673555395689
2013-10-26,4869.959544977212,3226.773680503084,5514.661910419971,4869.959544977212,4869.959544977212,-508.4955487542613,-508.4955487542613,-508.4955487542613,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,295.33081661826117,295.33081661826117,295.33081661826117,-518.8181597725224,-518.8181597725224,-518.8181597725224,0.0,0.0,0.0,4361.463996222951
2013-10-28,4867.445886062023,3989.3600508375666,6096.101011341654,4867.445886062023,4867.445886062023,88.43311920904794,88.43311920904794,88.43311920904794,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,370.6128021677281,370.6128021677281,370.6128021677281,-418.78738295868015,-418.78738295868015,-418.78738295868015,0.0,0.0,0.0,4955.879005271071
2013-10-29,4866.356021627408,3437.7802226005083,5578.208604293743,4866.356021627408,4866.356021627408,-354.3236338341248,-354.3236338341248,-354.3236338341248,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-127.80993037579309,-127.80993037579309,-127.80993037579309,-363.12140345833177,-363.12140345833177,-363.12140345833177,0.0,0.0,0.0,4512.032387793283
2013-10-30,4865.266157192792,3355.5315446971094,5451.571822970605,4865.266157192792,4865.266157192792,-417.28822686139307,-417.28822686139307,-417.28822686139307,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-248.87391495384006,-248.87391495384006,-248.87391495384006,-305.022011907553,-305.022011907553,-305.022011907553,0.0,0.0,0.0,4447.977930331399
2013-10-31,4864.176292758177,3364.3209064401385,5478.572802457268,4864.176292758177,4864.176292758177,-445.85212949326666,-445.85212949326666,-445.85212949326666,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-336.9409507205735,-336.9409507205735,-336.9409507205735,-245.51887877269317,-245.51887877269317,-245.51887877269317,0.0,0.0,0.0,4418.32416326491
2013-11-01,4863.086428323561,3646.9466048612358,5791.836741219911,4863.086428323561,4863.086428323561,-143.84536668138887,-143.84536668138887,-143.84536668138887,136.60770000000002,136.60770000000002,136.60770000000002,421.6159056,421.6159056,421.6159056,-285.0082056,-285.0082056,-285.0082056,-94.8232320525805,-94.8232320525805,-94.8232320525805,-185.62983462880842,-185.62983462880842,-185.62983462880842,0.0,0.0,0.0,4719.241061642173
2013-11-02,4861.996563888946,3640.2577645645624,5793.623874768571,4861.996563888946,4861.996563888946,-116.00902320989118,-116.00902320989118,-116.00902320989118,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,295.3308166185292,295.3308166185292,295.3308166185292,-126.3316342284204,-126.3316342284204,-126.3316342284204,0.0,0.0,0.0,4745.987540679055
2013-11-04,4859.816835019715,3822.398149537572,6020.6487671462,4859.816835019715,4859.816835019715,72.56169276166723,72.56169276166723,72.56169276166723,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,370.6128021677452,370.6128021677452,370.6128021677452,-13.042903806077963,-13.042903806077963,-13.042903806077963,0.0,0.0,0.0,4932.378527781382
2013-11-05,4858.7269705850995,3430.825319882639,5552.885194704896,4858.7269705850995,4858.7269705850995,-373.37648772661305,-373.37648772661305,-373.37648772661305,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,-127.80993037523206,-127.80993037523206,-127.80993037523206,39.441648248619074,39.441648248619074,39.441648248619074,0.0,0.0,0.0,4485.350482858486
2013-11-06,4857.637106150484,3339.7943823433766,5401.724642914354,4857.637106150484,4857.637106150484,-445.5152772868837,-445.5152772868837,-445.5152772868837,-285.0082056,-285.0082056,-285.0082056,0.0,0.0,0.0,-285.0082056,-285.0082056,-285.0082056,-248.8739149528996,-248.8739149528996,-248.8739149528996,88.3668432660159,88.3668432660159,88.3668432660159,0.0,0.0,0.0,4412.121828863601
